token_id,background,base,laces,subs
2821,Changingroom,Gold,Green,Black
2822,Goldenhour,Blue,Red,Green
2823,Street,Red,Gold,Red
2824,Goldenhour,Green,Yellow,Black
2825,Changingroom,Purple,White,White
2826,Ancient,Blue,White,Blue
2827,Goldenhour,Blue,Pink,Purple
2828,Changingroom,Pink,Blue,White
2829,Goldenhour,Pink,White-purple,Black
2830,Ancient,Red,White-blue,Green
2831,Tunnel,Darkgreen,Blue,Black
2832,Tunnel,Green,White-purple,Purple
2833,Street,Blue2,White-blue,Green
2834,Changingroom,Darkblue,White,Black
2835,Ancient,Blue2,Blue,Red
2836,Street,Green,White-red,Gold
2837,Goldenhour,Darkblue,White,Red
2838,Street,Red,Pink,Diamond
2839,Street,Pink,White-pink,Green
2840,Goldenhour,Blue,Red,Black
2841,Changingroom,Gold,Purple,Purple
2842,Street,Gold,Green,Green
2843,Changingroom,Red,White-red,Red
2844,Changingroom,Blue2,Gold,Blue
2845,Stadium,Pink,White-blue,Black
2846,Street,Darkgreen,White-red,Gold
2847,Changingroom,Darkgreen,White,Red
2848,Stadium,Purple,White-blue,Gold
2849,Stadium,Red,White-purple,Purple
2850,Stadium,Pink,Green,Green
2851,Street,Pink,Purple,Purple
2852,Goldenhour,Darkblue,Yellow,Green
2853,Street,Darkgreen,Red,Diamond
2854,Changingroom,Green,Gold,Black
2855,Street,Red,Red,White
2856,Street,Purple,Green,Green
2857,Changingroom,Darkgreen,Red,Red
2858,Stadium,Blue2,Diamond,White
2859,Street,Purple,Red,Diamond
2860,Goldenhour,Red,Yellow,Red
2861,Ancient,Red,White,Black
2862,Street,Darkblue,Green,Black
2863,Street,Purple,Purple,Purple
2864,Stadium,Red,Green,White
2865,Street,Blue2,Green,Red
2866,Changingroom,Pink,Pink,White
2867,Stadium,Blue,Red,Blue
2868,Changingroom,Gold,Gold,Purple
2869,Goldenhour,Purple,White,White
2870,Tunnel,Green,Pink,White
2871,Ancient,Purple,White-pink,White
2872,Ancient,Darkgreen,Purple,Blue
2873,Stadium,Darkblue,Purple,Red
2874,Street,Blue2,Pink,Black
2875,Stadium,Blue,Pink,White
2876,Tunnel,Darkgreen,White-pink,Diamond
2877,Changingroom,Darkgreen,White-red,Blue
2878,Stadium,Red,Gold,Blue
2879,Stadium,Purple,White-red,Red
2880,Ancient,Red,White-purple,Purple
2881,Stadium,Blue,White-purple,Diamond
2882,Ancient,Darkgreen,Green,Purple
2883,Tunnel,Blue2,White-blue,Blue
2884,Street,Blue,Red,Purple
2885,Street,Purple,Blue,Purple
2886,Stadium,Blue2,Pink,Purple
2887,Changingroom,Darkblue,Green,Red
2888,Tunnel,Blue,White-blue,Purple
2889,Changingroom,Gold,Blue,Black
2890,Goldenhour,Darkblue,White-blue,Purple
2891,Stadium,Blue2,White-red,Red
2892,Ancient,Purple,Purple,White
2893,Tunnel,Red,Gold,Black
2894,Stadium,Green,White-purple,Blue
2895,Goldenhour,Red,White-pink,Green
2896,Tunnel,Darkgreen,Purple,Black
2897,Changingroom,Blue2,Pink,Purple
2898,Stadium,Gold,White-red,Gold
2899,Tunnel,Purple,Red,Red
2900,Changingroom,Blue,Blue,White
2901,Stadium,Blue2,White-pink,Green
2902,Changingroom,Darkgreen,Blue,White
2903,Tunnel,Pink,Yellow,Diamond
2904,Ancient,Green,Pink,Purple
2905,Changingroom,Green,Yellow,Green
2906,Street,Darkgreen,White-pink,Red
2907,Tunnel,Red,White-blue,Blue
2908,Tunnel,Blue2,Red,White
2909,Changingroom,Purple,White-red,Blue
2910,Changingroom,Red,Green,Black
2911,Street,Darkblue,White-blue,White
2912,Ancient,Darkblue,White-blue,Blue
2913,Ancient,Pink,White-pink,Blue
2914,Street,Green,Blue,Blue
2915,Changingroom,Gold,White-red,Green
2916,Tunnel,Purple,Yellow,Green
2917,Stadium,Darkblue,White-purple,Diamond
2918,Stadium,Red,White,Red
2919,Street,Gold,White-blue,Purple
2920,Stadium,Gold,Red,Blue
2921,Goldenhour,Blue2,White-red,Green
2922,Tunnel,Darkblue,Blue,Gold
2923,Goldenhour,Purple,White-blue,Black
2924,Stadium,Green,Pink,Black
2925,Changingroom,Green,Green,Purple
2926,Tunnel,Darkgreen,Yellow,Diamond
2927,Street,Darkblue,White,Red
2928,Changingroom,Gold,White-blue,Black
2929,Goldenhour,Blue,White,Blue
2930,Stadium,Darkgreen,White-red,Blue
2931,Street,Gold,Green,Blue
2932,Tunnel,Green,Yellow,Green
2933,Changingroom,Gold,White-red,Purple
2934,Changingroom,Pink,Red,Black
2935,Stadium,Purple,White-purple,Blue
2936,Tunnel,Blue,Blue,Red
2937,Stadium,Darkblue,White-blue,Blue
2938,Street,Blue,Purple,Gold
2939,Stadium,Pink,White-purple,White
2940,Ancient,Green,Yellow,Purple
2941,Street,Green,Pink,Black
2942,Street,Darkgreen,Green,Green
2943,Tunnel,Gold,Purple,Green
2944,Goldenhour,Purple,Purple,Red
2945,Street,Blue2,Yellow,Green
2946,Goldenhour,Blue,Yellow,Diamond
2947,Goldenhour,Darkblue,White-blue,Blue
2948,Goldenhour,Darkblue,Pink,Red
2949,Goldenhour,Green,White,Gold
2950,Tunnel,Green,White,Green
2951,Tunnel,Purple,Blue,White
2952,Ancient,Darkblue,Gold,Black
2953,Goldenhour,Green,White-purple,Diamond
2954,Stadium,Darkblue,White-red,Green
2955,Street,Gold,Yellow,Green
2956,Changingroom,Gold,Green,Green
2957,Street,Darkgreen,White-blue,Red
2958,Goldenhour,Darkblue,Gold,Black
2959,Changingroom,Darkblue,Purple,Purple
2960,Ancient,Darkblue,Purple,Purple
2961,Ancient,Green,White,Blue
2962,Ancient,Red,Purple,Red
2963,Stadium,Pink,Yellow,Green
2964,Goldenhour,Darkgreen,White-pink,Gold
2965,Tunnel,Purple,Purple,Black
2966,Changingroom,Blue,Green,Purple
2967,Street,Blue2,White,Blue
2968,Street,Purple,White-pink,Diamond
2969,Goldenhour,Pink,Green,Red
2970,Street,Gold,Purple,White
2971,Changingroom,Green,Pink,White
2972,Goldenhour,Blue,White-blue,Red
2973,Ancient,Green,Blue,Blue
2974,Changingroom,Darkblue,Pink,White
2975,Ancient,Blue,White-red,Green
2976,Ancient,Gold,Red,Green
2977,Stadium,Blue,White-red,Gold
2978,Changingroom,Red,Gold,Red
2979,Tunnel,Green,Pink,Blue
2980,Stadium,Darkgreen,Purple,Blue
2981,Changingroom,Blue2,Pink,Diamond
2982,Goldenhour,Darkblue,Blue,Diamond
2983,Tunnel,Blue2,Blue,Diamond
2984,Tunnel,Gold,White-purple,Purple
2985,Street,Purple,White-red,White
2986,Ancient,Blue2,White-purple,Purple
2987,Changingroom,Gold,White,Red
2988,Goldenhour,Blue2,White-purple,Gold
2989,Changingroom,Gold,Pink,Purple
2990,Tunnel,Purple,White-blue,Black
2991,Tunnel,Darkgreen,White,Purple
2992,Goldenhour,Gold,Red,White
2993,Street,Red,Gold,Purple
2994,Ancient,Red,Pink,Green
2995,Tunnel,Blue,Gold,Black
2996,Changingroom,Blue,White-pink,Black
2997,Changingroom,Pink,White-pink,Green
2998,Street,Purple,Gold,Gold
2999,Ancient,Green,Red,Green
3000,Changingroom,Blue,White,Green
3001,Changingroom,Purple,Green,Red
3002,Stadium,Pink,White-pink,Green
3003,Changingroom,Gold,Purple,Black
3004,Changingroom,Purple,Green,White
3005,Stadium,Pink,Red,Blue
3006,Street,Green,Green,Red
3007,Changingroom,Darkblue,Purple,Red
3008,Tunnel,Red,Blue,Red
3009,Tunnel,Gold,Gold,Blue
3010,Tunnel,Red,Green,Blue
3011,Ancient,Green,Green,Purple
3012,Street,Blue2,Purple,White
3013,Goldenhour,Darkblue,Red,Black
3014,Tunnel,Pink,White-blue,White
3015,Tunnel,Red,Red,White
3016,Street,Darkblue,White-purple,White
3017,Stadium,Darkblue,Diamond,Black
3018,Street,Gold,Gold,Red
3019,Changingroom,Blue2,Blue,Purple
3020,Street,Blue2,Yellow,Blue
3021,Stadium,Gold,White-red,Purple
3022,Ancient,Red,Diamond,Black
3023,Street,Darkgreen,Blue,Red
3024,Ancient,Pink,Gold,Green
3025,Tunnel,Blue2,Gold,Blue
3026,Street,Purple,White-purple,Blue
3027,Tunnel,Green,Red,Blue
3028,Goldenhour,Darkgreen,White-pink,Purple
3029,Ancient,Darkblue,White-red,Purple
3030,Street,Darkgreen,Yellow,Purple
3031,Stadium,Purple,Diamond,Blue
3032,Street,Darkblue,White-blue,Red
3033,Changingroom,Purple,Gold,Red
3034,Ancient,Pink,White-purple,Purple
3035,Tunnel,Gold,White-purple,White
3036,Goldenhour,Darkgreen,White,Blue
3037,Changingroom,Green,White-purple,Red
3038,Street,Purple,Yellow,White
3039,Ancient,Pink,Green,Blue
3040,Stadium,Gold,Red,White
3041,Stadium,Gold,White-pink,Black
3042,Tunnel,Blue2,White-purple,Diamond
3043,Ancient,Purple,White-purple,Red
3044,Tunnel,Red,White,Diamond
3045,Ancient,Pink,Purple,Blue
3046,Street,Red,Yellow,Blue
3047,Goldenhour,Darkblue,Gold,White
3048,Goldenhour,Green,Red,Diamond
3049,Goldenhour,Green,White-red,Green
3050,Goldenhour,Gold,White-purple,Blue
3051,Changingroom,Darkgreen,Purple,Diamond
3052,Street,Darkblue,Diamond,White
3053,Stadium,Red,Red,Blue
3054,Street,Pink,Red,Purple
3055,Ancient,Pink,Red,Purple
3056,Changingroom,Gold,White-pink,White
3057,Ancient,Red,Green,Diamond
3058,Street,Red,Red,Blue
3059,Street,Red,Blue,Red
3060,Tunnel,Green,White-purple,Red
3061,Goldenhour,Purple,White,Diamond
3062,Goldenhour,Darkgreen,Diamond,Gold
3063,Goldenhour,Gold,Green,Blue
3064,Goldenhour,Blue2,Diamond,White
3065,Changingroom,Purple,White-blue,Gold
3066,Changingroom,Pink,White-blue,Black
3067,Stadium,Darkgreen,Blue,White
3068,Tunnel,Green,White-red,Diamond
3069,Changingroom,Blue,White-pink,White
3070,Tunnel,Purple,White-purple,Green
3071,Goldenhour,Purple,White-red,White
3072,Tunnel,Gold,White-pink,Red
3073,Stadium,Gold,White-red,White
3074,Changingroom,Blue,Diamond,White
3075,Tunnel,Red,White-purple,Blue
3076,Tunnel,Darkgreen,Red,Diamond
3077,Tunnel,Green,Yellow,Black
3078,Street,Green,White-red,Purple
3079,Stadium,Green,White,Purple
3080,Tunnel,Red,White-purple,Red
3081,Tunnel,Darkblue,Diamond,Black
3082,Tunnel,Blue,White-purple,Gold
3083,Stadium,Blue2,White-red,Black
3084,Goldenhour,Blue2,Blue,Blue
3085,Ancient,Darkgreen,Blue,Black
3086,Tunnel,Blue,White-red,Diamond
3087,Goldenhour,Blue2,White-pink,Green
3088,Ancient,Purple,Pink,Green
3089,Goldenhour,Red,White-blue,White
3090,Street,Purple,Green,Blue
3091,Goldenhour,Purple,White-red,Purple
3092,Goldenhour,Darkgreen,White-blue,Red
3093,Ancient,Blue,White-blue,White
3094,Goldenhour,Green,Purple,Black
3095,Stadium,Blue2,White-red,Diamond
3096,Tunnel,Pink,Green,White
3097,Ancient,Blue,White-pink,Red
3098,Tunnel,Blue2,Yellow,Black
3099,Goldenhour,Pink,Gold,White
3100,Ancient,Purple,Yellow,White
3101,Street,Darkblue,Gold,Red
3102,Ancient,Gold,White-pink,Purple
3103,Changingroom,Darkblue,Pink,Red
3104,Street,Purple,White-blue,Red
3105,Goldenhour,Purple,Red,Red
3106,Changingroom,Darkblue,White-blue,Purple
3107,Street,Pink,Yellow,Gold
3108,Stadium,Pink,White-red,Green
3109,Street,Blue,White-pink,White
3110,Ancient,Green,White-red,Diamond
3111,Street,Purple,White,Red
3112,Street,Purple,Yellow,Purple
3113,Goldenhour,Red,Blue,Black
3114,Street,Blue,Blue,Diamond
3115,Ancient,Darkgreen,Pink,Gold
3116,Goldenhour,Darkblue,Yellow,Blue
3117,Tunnel,Gold,White-purple,Blue
3118,Tunnel,Blue,Pink,Red
3119,Ancient,Green,Gold,Black
3120,Street,Green,Yellow,White
3121,Changingroom,Blue,Red,Green
3122,Street,Pink,White-pink,Black
3123,Street,Blue,White-purple,Black
3124,Tunnel,Green,White-red,Green
3125,Stadium,Gold,Green,Green
3126,Goldenhour,Darkblue,Purple,Green
3127,Changingroom,Blue2,Green,Blue
3128,Tunnel,Red,Green,White
3129,Tunnel,Green,Blue,White
3130,Tunnel,Pink,Yellow,Blue
3131,Goldenhour,Green,Green,Diamond
3132,Changingroom,Red,White-pink,Red
3133,Tunnel,Green,Blue,Black
3134,Stadium,Pink,Diamond,Green
3135,Street,Gold,White-red,Red
3136,Ancient,Gold,White-red,Green
3137,Street,Purple,Yellow,Blue
3138,Goldenhour,Gold,White-red,Black
3139,Changingroom,Green,Blue,Purple
3140,Ancient,Blue,White-purple,Green
3141,Changingroom,Blue2,Pink,Green
3142,Stadium,Green,White-red,Purple
3143,Tunnel,Green,Gold,Gold
3144,Goldenhour,Blue2,White-red,Blue
3145,Tunnel,Red,Diamond,Blue
3146,Tunnel,Darkgreen,Purple,White
3147,Tunnel,Gold,Red,Diamond
3148,Stadium,Pink,White-red,Blue
3149,Stadium,Gold,Gold,Red
3150,Street,Green,White-purple,Black
3151,Stadium,Pink,White-purple,Diamond
3152,Goldenhour,Green,White-red,Blue
3153,Goldenhour,Pink,White,Purple
3154,Tunnel,Gold,Diamond,Green
3155,Tunnel,Red,Diamond,Black
3156,Tunnel,Darkgreen,Blue,White
3157,Changingroom,Darkblue,Diamond,Diamond
3158,Ancient,Pink,Yellow,Red
3159,Changingroom,Purple,Red,Red
3160,Ancient,Green,White-pink,White
3161,Tunnel,Pink,Blue,White
3162,Stadium,Darkblue,Blue,Red
3163,Stadium,Red,White,White
3164,Street,Darkgreen,White-blue,White
3165,Ancient,Red,White-pink,Black
3166,Stadium,Red,White,Gold
3167,Stadium,Darkgreen,Pink,Purple
3168,Changingroom,Darkblue,Blue,Black
3169,Goldenhour,Red,White-pink,Red
3170,Ancient,Pink,White-pink,Purple
3171,Tunnel,Red,Blue,Gold
3172,Tunnel,Purple,Diamond,Black
3173,Changingroom,Pink,Green,Green
3174,Ancient,Red,Red,Gold
3175,Ancient,Blue2,White,White
3176,Goldenhour,Blue2,Pink,Gold
3177,Ancient,Green,Gold,Blue
3178,Stadium,Purple,White,Diamond
3179,Tunnel,Gold,White,White
3180,Goldenhour,Pink,White-red,Black
3181,Street,Red,White-blue,Blue
3182,Tunnel,Red,White-blue,Green
3183,Goldenhour,Green,White,Black
3184,Tunnel,Red,White,Purple
3185,Street,Purple,Pink,Red
3186,Changingroom,Green,Diamond,Blue
3187,Street,Purple,Yellow,Red
3188,Tunnel,Purple,Blue,Green
3189,Goldenhour,Pink,Blue,Green
3190,Ancient,Red,White-purple,Blue
3191,Ancient,Gold,Purple,Purple
3192,Stadium,Pink,Gold,Gold
3193,Changingroom,Darkgreen,Green,Gold
3194,Goldenhour,Blue2,White,Green
3195,Stadium,Red,Purple,Purple
3196,Stadium,Darkblue,White-pink,Black
3197,Goldenhour,Red,Green,Red
3198,Goldenhour,Red,Diamond,Red
3199,Street,Pink,White-purple,Gold
3200,Goldenhour,Pink,White-red,Red
3201,Ancient,Purple,Blue,Red
3202,Changingroom,Green,Red,White
3203,Changingroom,Blue,Green,Diamond
3204,Street,Darkgreen,White-red,Blue
3205,Street,Blue2,Yellow,Diamond
3206,Street,Darkgreen,Purple,Green
3207,Street,Darkgreen,Pink,Black
3208,Tunnel,Gold,Purple,Red
3209,Stadium,Blue2,White,Red
3210,Stadium,Purple,White-red,Purple
3211,Stadium,Green,Diamond,Green
3212,Ancient,Purple,White-purple,Green
3213,Tunnel,Purple,Gold,Diamond
3214,Changingroom,Darkblue,Yellow,Blue
3215,Stadium,Blue2,Gold,White
3216,Changingroom,Pink,Blue,Red
3217,Tunnel,Blue,Green,Green
3218,Tunnel,Blue2,Gold,Purple
3219,Street,Darkgreen,Green,Gold
3220,Stadium,Purple,Gold,Green
3221,Changingroom,Gold,White-red,Black
3222,Changingroom,Red,White,Blue
3223,Ancient,Pink,Red,White
3224,Stadium,Blue2,Pink,Diamond
3225,Tunnel,Gold,White,Green
3226,Tunnel,Blue,Gold,White
3227,Changingroom,Purple,White-red,White
3228,Tunnel,Pink,White-purple,White
3229,Street,Purple,White-purple,Red
3230,Ancient,Darkgreen,Gold,Blue
3231,Stadium,Pink,White-red,White
3232,Street,Darkgreen,Blue,Blue
3233,Stadium,Blue,White-red,Diamond
3234,Street,Red,Purple,White
3235,Tunnel,Pink,Pink,Red
3236,Street,Pink,Red,Diamond
3237,Stadium,Gold,White-purple,Black
3238,Stadium,Green,Purple,Red
3239,Stadium,Blue,Red,Black
3240,Tunnel,Green,Gold,White
3241,Street,Pink,Green,Purple
3242,Changingroom,Darkgreen,Gold,White
3243,Street,Darkgreen,White,Red
3244,Changingroom,Pink,White-purple,Red
3245,Tunnel,Red,White-red,Green
3246,Changingroom,Pink,Pink,Gold
3247,Tunnel,Darkgreen,Yellow,Green
3248,Changingroom,Darkblue,White-purple,Green
3249,Changingroom,Darkgreen,Yellow,White
3250,Tunnel,Blue2,Diamond,Red
3251,Stadium,Darkgreen,Pink,Gold
3252,Tunnel,Darkblue,Blue,Diamond
3253,Ancient,Darkgreen,Yellow,Purple
3254,Street,Green,Yellow,Black
3255,Street,Green,White,Blue
3256,Changingroom,Blue2,Red,Purple
3257,Street,Red,White-blue,Purple
3258,Ancient,Darkblue,White-blue,Red
3259,Ancient,Darkblue,Green,Green
3260,Street,Pink,Purple,Gold
3261,Ancient,Blue2,Red,Purple
3262,Goldenhour,Blue2,Diamond,Green
3263,Stadium,Green,White-purple,Purple
3264,Goldenhour,Darkblue,Yellow,Purple
3265,Stadium,Darkgreen,Yellow,Purple
3266,Stadium,Gold,Yellow,White
3267,Changingroom,Red,Red,Diamond
3268,Goldenhour,Pink,White-blue,White
3269,Stadium,Pink,Pink,Green
3270,Goldenhour,Blue,Blue,Red
3271,Stadium,Blue,White-pink,Black
3272,Changingroom,Purple,Diamond,Red
3273,Changingroom,Green,Gold,Blue
3274,Ancient,Purple,White-blue,Black
3275,Goldenhour,Pink,White-pink,White
3276,Tunnel,Darkblue,Green,Purple
3277,Goldenhour,Darkgreen,Purple,White
3278,Ancient,Blue,Yellow,Purple
3279,Changingroom,Blue2,White-red,Red
3280,Stadium,Gold,White,Blue
3281,Ancient,Blue,Pink,Diamond
3282,Goldenhour,Darkgreen,Purple,Blue
3283,Ancient,Darkgreen,White-red,Purple
3284,Goldenhour,Red,Gold,Purple
3285,Goldenhour,Pink,White-blue,Green
3286,Stadium,Red,Diamond,Red
3287,Tunnel,Gold,Green,Purple
3288,Stadium,Pink,Red,White
3289,Tunnel,Pink,Red,Diamond
3290,Street,Purple,Diamond,Purple
3291,Goldenhour,Pink,Gold,Blue
3292,Goldenhour,Pink,White-pink,Red
3293,Goldenhour,Purple,White-red,Black
3294,Goldenhour,Gold,Purple,Black
3295,Street,Gold,Diamond,Purple
3296,Street,Pink,Blue,Red
3297,Ancient,Gold,Red,White
3298,Goldenhour,Darkgreen,Blue,Diamond
3299,Goldenhour,Blue2,White-blue,Purple
3300,Tunnel,Gold,White-red,Purple
3301,Street,Red,White-blue,Diamond
3302,Ancient,Pink,White-blue,Red
3303,Stadium,Blue,Purple,Blue
3304,Changingroom,Green,Green,White
3305,Ancient,Red,White-pink,Red
3306,Street,Blue,White-purple,Purple
3307,Stadium,Green,White,White
3308,Ancient,Darkblue,Gold,Blue
3309,Street,Blue2,Blue,White
3310,Stadium,Purple,White,Gold
3311,Goldenhour,Blue2,White-red,White
3312,Changingroom,Darkgreen,White-red,White
3313,Tunnel,Gold,White,Red
3314,Street,Green,Yellow,Purple
3315,Street,Pink,Gold,Red
3316,Goldenhour,Purple,Blue,Blue
3317,Stadium,Pink,White-pink,Gold
3318,Tunnel,Pink,Blue,Gold
3319,Changingroom,Pink,White-purple,Gold
3320,Street,Darkgreen,White-blue,Purple
3321,Stadium,Pink,White-pink,Purple
3322,Stadium,Purple,Red,Purple
3323,Tunnel,Pink,Pink,Black
3324,Changingroom,Pink,Red,Gold
3325,Tunnel,Pink,Diamond,Red
3326,Goldenhour,Gold,White-pink,Red
3327,Changingroom,Darkgreen,Yellow,Diamond
3328,Tunnel,Darkgreen,White-red,Purple
3329,Stadium,Gold,White-blue,Blue
3330,Changingroom,Pink,Diamond,Black
3331,Stadium,Blue2,Gold,Black
3332,Ancient,Green,Purple,Red
3333,Tunnel,Red,Green,Red
3334,Changingroom,Darkgreen,Diamond,Black
3335,Stadium,Blue,White,White
3336,Street,Green,White-purple,Red
3337,Ancient,Gold,White-pink,Blue
3338,Street,Red,White-pink,Purple
3339,Stadium,Red,White-blue,Diamond
3340,Stadium,Green,Blue,Black
3341,Ancient,Red,White-pink,White
3342,Tunnel,Blue2,Diamond,White
3343,Goldenhour,Darkgreen,White-purple,Purple
3344,Ancient,Red,Diamond,Purple
3345,Ancient,Blue2,White-red,Green
3346,Goldenhour,Pink,Purple,Red
3347,Street,Red,White-blue,White
3348,Goldenhour,Purple,Diamond,Green
3349,Ancient,Darkgreen,Blue,Blue
3350,Goldenhour,Pink,Pink,White
3351,Street,Blue,Yellow,Gold
3352,Goldenhour,Darkblue,Pink,Blue
3353,Changingroom,Blue2,White-red,White
3354,Changingroom,Purple,Red,Gold
3355,Street,Gold,White-blue,Red
3356,Goldenhour,Red,Blue,Blue
3357,Street,Darkblue,Red,Black
3358,Goldenhour,Darkgreen,Yellow,Red
3359,Goldenhour,Blue,Blue,Green
3360,Street,Red,Blue,Blue
3361,Stadium,Darkblue,White,Gold
3362,Changingroom,Blue2,Blue,Gold
3363,Stadium,Green,Green,White
3364,Street,Gold,Diamond,Black
3365,Stadium,Purple,Pink,Green
3366,Goldenhour,Darkblue,White-pink,Gold
3367,Goldenhour,Blue2,Green,Green
3368,Stadium,Darkgreen,Blue,Green
3369,Changingroom,Darkblue,White-purple,Blue
3370,Street,Gold,Diamond,Red
3371,Street,Gold,Purple,Black
3372,Stadium,Red,White-purple,Green
3373,Street,Green,White-blue,Black
3374,Street,Gold,Yellow,Black
3375,Ancient,Red,Blue,Purple
3376,Goldenhour,Gold,White-red,White
3377,Street,Pink,Yellow,Red
3378,Stadium,Gold,White,White
3379,Ancient,Pink,Gold,Black
3380,Tunnel,Red,Purple,Gold
3381,Goldenhour,Blue2,White-pink,Gold
3382,Street,Pink,Pink,Black
3383,Ancient,Blue,Yellow,Blue
3384,Ancient,Red,Red,Green
3385,Goldenhour,Darkblue,Yellow,Diamond
3386,Changingroom,Blue2,Blue,Diamond
3387,Street,Pink,Purple,White
3388,Goldenhour,Darkgreen,Yellow,Black
3389,Goldenhour,Purple,Diamond,Red
3390,Stadium,Red,White-red,Purple
3391,Stadium,Darkgreen,Blue,Gold
3392,Ancient,Pink,White-pink,White
3393,Stadium,Green,Gold,Red
3394,Ancient,Pink,Yellow,Black
3395,Tunnel,Gold,White-red,Blue
3396,Street,Darkblue,Red,Purple
3397,Street,Gold,White-pink,White
3398,Goldenhour,Purple,Gold,White
3399,Street,Red,White,Diamond
3400,Changingroom,Purple,White,Diamond
3401,Stadium,Pink,Gold,White
3402,Tunnel,Purple,White-pink,White
3403,Tunnel,Darkblue,Yellow,Diamond
3404,Changingroom,Darkgreen,White,Gold
3405,Ancient,Blue2,Green,Red
3406,Ancient,Blue,Diamond,Red
3407,Stadium,Blue,Pink,Diamond
3408,Changingroom,Purple,White-red,Purple
3409,Street,Blue,Green,Black
3410,Changingroom,Red,Gold,Black
3411,Ancient,Green,Yellow,Red
3412,Ancient,Darkgreen,White-pink,White
3413,Street,Darkblue,White-red,Purple
3414,Street,Darkgreen,White,Black
3415,Street,Purple,Yellow,Green
3416,Ancient,Purple,White-blue,Red
3417,Street,Darkblue,Green,Green
3418,Changingroom,Darkblue,Red,Gold
3419,Goldenhour,Green,Red,Green
3420,Street,Red,Gold,Black
3421,Stadium,Red,Yellow,White
3422,Ancient,Darkblue,Gold,Purple
3423,Changingroom,Green,White-red,Blue
3424,Tunnel,Darkblue,White,Gold
3425,Street,Darkblue,White-red,White
3426,Ancient,Purple,Purple,Black
3427,Tunnel,Darkblue,Diamond,Blue
3428,Stadium,Red,Red,White
3429,Ancient,Darkblue,Yellow,Black
3430,Goldenhour,Darkgreen,Red,Gold
3431,Street,Green,Diamond,Blue
3432,Changingroom,Darkgreen,White,White
3433,Goldenhour,Blue,White-pink,White
3434,Ancient,Red,Red,Purple
3435,Ancient,Red,Red,Red
3436,Tunnel,Darkblue,Diamond,Purple
3437,Stadium,Pink,White-red,Purple
3438,Stadium,Green,Blue,Gold
3439,Street,Darkgreen,Pink,Purple
3440,Ancient,Green,Red,Black
3441,Stadium,Green,White-blue,Red
3442,Stadium,Green,Gold,Black
3443,Tunnel,Red,Green,Gold
3444,Street,Pink,White-red,Purple
3445,Stadium,Darkblue,Diamond,Green
3446,Changingroom,Blue,Blue,Blue
3447,Street,Darkblue,White-pink,Green
3448,Tunnel,Red,Pink,Blue
3449,Street,Blue,White-blue,Diamond
3450,Tunnel,Green,Green,Gold
3451,Changingroom,Darkblue,White-purple,Gold
3452,Stadium,Purple,Pink,Red
3453,Street,Pink,Red,Green
3454,Goldenhour,Pink,Blue,Red
3455,Street,Purple,White-red,Purple
3456,Stadium,Purple,Purple,Red
3457,Goldenhour,Red,Blue,Gold
3458,Tunnel,Purple,Diamond,Red
3459,Ancient,Darkblue,Green,Black
3460,Goldenhour,Purple,Pink,Black
3461,Street,Darkgreen,Red,Purple
3462,Stadium,Blue2,Diamond,Blue
3463,Changingroom,Purple,Yellow,Diamond
3464,Changingroom,Purple,White-pink,White
3465,Ancient,Green,Purple,Gold
3466,Goldenhour,Darkgreen,White-red,Blue
3467,Changingroom,Pink,Blue,Blue
3468,Stadium,Darkblue,Purple,Blue
3469,Goldenhour,Pink,White,Gold
3470,Ancient,Blue,Gold,Diamond
3471,Tunnel,Green,White,Diamond
3472,Changingroom,Blue2,White-purple,Black
3473,Stadium,Green,Pink,Red
3474,Stadium,Gold,Green,Red
3475,Ancient,Darkblue,White-red,Black
3476,Tunnel,Gold,White-red,Red
3477,Ancient,Green,White-purple,White
3478,Stadium,Blue2,Blue,Green
3479,Tunnel,Gold,White-blue,Green
3480,Stadium,Green,White-pink,Gold
3481,Tunnel,Red,Purple,White
3482,Goldenhour,Purple,Green,Diamond
3483,Stadium,Blue,White-blue,Black
3484,Goldenhour,Blue2,White,Blue
3485,Ancient,Red,White-red,Diamond
3486,Street,Red,Pink,Purple
3487,Stadium,Darkblue,Green,Black
3488,Stadium,Gold,Pink,White
3489,Tunnel,Gold,White-red,Black
3490,Stadium,Darkgreen,Pink,Green
3491,Changingroom,Purple,Diamond,White
3492,Stadium,Darkgreen,Diamond,Purple
3493,Ancient,Blue2,White-red,Blue
3494,Tunnel,Blue,Diamond,White
3495,Ancient,Pink,Red,Diamond
3496,Changingroom,Red,Gold,Diamond
3497,Changingroom,Pink,Blue,Green
3498,Ancient,Gold,White-purple,Green
3499,Stadium,Green,White-pink,Diamond
3500,Changingroom,Darkgreen,Red,Gold
3501,Street,Pink,Blue,Diamond
3502,Goldenhour,Gold,Pink,Red
3503,Goldenhour,Green,White,Purple
3504,Street,Red,Purple,Black
3505,Goldenhour,Pink,Pink,Blue
3506,Stadium,Darkgreen,Yellow,Diamond
3507,Changingroom,Darkblue,Yellow,Diamond
3508,Goldenhour,Gold,Green,Green
3509,Tunnel,Red,Pink,Purple
3510,Street,Green,White-pink,Green
3511,Street,Blue2,Pink,Blue
3512,Goldenhour,Purple,Blue,Black
3513,Goldenhour,Darkgreen,Green,Diamond
3514,Ancient,Darkgreen,White-red,Blue
3515,Street,Pink,Blue,Gold
3516,Changingroom,Red,Yellow,Purple
